what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.ui.views,3.5.1.M20110202-0800,"org.eclipse.ui.views.PropertySheet",1309370477729
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309370478747
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309370481992
activated,editor,org.eclipse.emf.ecore.editor,2.6.0.v20100914-1218,"org.eclipse.emf.ecore.presentation.ReflectiveEditorID",1309370485467
activated,view,org.eclipse.ui.views,3.5.1.M20110202-0800,"org.eclipse.ui.views.PropertySheet",1309370486882
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309370488410
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309370494775
activated,editor,org.eclipse.emf.ecore.editor,2.6.0.v20100914-1218,"org.eclipse.emf.ecore.presentation.ReflectiveEditorID",1309370495332
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309370496404
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309370496463
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1309370496482
activated,view,org.eclipse.ui.views,3.5.1.M20110202-0800,"org.eclipse.ui.views.PropertySheet",1309370502573
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309370503569
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309370504816
activated,editor,org.eclipse.emf.ecore.editor,2.6.0.v20100914-1218,"org.eclipse.emf.ecore.presentation.ReflectiveEditorID",1309370505454
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309370508796
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309370508882
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1309370508895
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309370519921
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309370529054
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309370529060
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309370529244
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1309370531785
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309370536113
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309370542671
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309370547679
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309370567093
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309370569226
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309370571576
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309370579112
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309371649894
activated,view,org.eclipse.ui.views,3.5.1.M20110202-0800,"org.eclipse.ui.views.PropertySheet",1309371658432
activated,editor,org.eclipse.emf.ecore.editor,2.6.0.v20100914-1218,"org.eclipse.emf.ecore.presentation.ReflectiveEditorID",1309371660039
activated,view,org.eclipse.ui.views,3.5.1.M20110202-0800,"org.eclipse.ui.views.PropertySheet",1309371687788
activated,editor,org.eclipse.emf.ecore.editor,2.6.0.v20100914-1218,"org.eclipse.emf.ecore.presentation.ReflectiveEditorID",1309371690818
activated,view,org.eclipse.ui.views,3.5.1.M20110202-0800,"org.eclipse.ui.views.PropertySheet",1309371692088
activated,editor,org.eclipse.emf.ecore.editor,2.6.0.v20100914-1218,"org.eclipse.emf.ecore.presentation.ReflectiveEditorID",1309371732632
activated,view,org.eclipse.ui.views,3.5.1.M20110202-0800,"org.eclipse.ui.views.PropertySheet",1309371783664
activated,editor,org.eclipse.emf.ecore.editor,2.6.0.v20100914-1218,"org.eclipse.emf.ecore.presentation.ReflectiveEditorID",1309371785508
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1309371798253
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309371801186
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309371801479
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1309371801506
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309371804225
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309371836447
activated,view,org.eclipse.ui.views,3.5.1.M20110202-0800,"org.eclipse.ui.views.PropertySheet",1309371840571
activated,editor,org.eclipse.emf.ecore.editor,2.6.0.v20100914-1218,"org.eclipse.emf.ecore.presentation.ReflectiveEditorID",1309371844004
activated,view,org.eclipse.ui.views,3.5.1.M20110202-0800,"org.eclipse.ui.views.PropertySheet",1309371846425
activated,editor,org.eclipse.emf.ecore.editor,2.6.0.v20100914-1218,"org.eclipse.emf.ecore.presentation.ReflectiveEditorID",1309371863843
activated,view,org.eclipse.ui.views,3.5.1.M20110202-0800,"org.eclipse.ui.views.PropertySheet",1309371865249
activated,editor,org.eclipse.emf.ecore.editor,2.6.0.v20100914-1218,"org.eclipse.emf.ecore.presentation.ReflectiveEditorID",1309371868199
activated,view,org.eclipse.ui.views,3.5.1.M20110202-0800,"org.eclipse.ui.views.PropertySheet",1309371873955
activated,editor,org.eclipse.emf.ecore.editor,2.6.0.v20100914-1218,"org.eclipse.emf.ecore.presentation.ReflectiveEditorID",1309371878823
activated,view,org.eclipse.ui.views,3.5.1.M20110202-0800,"org.eclipse.ui.views.PropertySheet",1309371886130
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309371890093
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309371898984
activated,editor,org.eclipse.emf.ecore.editor,2.6.0.v20100914-1218,"org.eclipse.emf.ecore.presentation.ReflectiveEditorID",1309371899033
activated,view,org.eclipse.ui.views,3.5.1.M20110202-0800,"org.eclipse.ui.views.PropertySheet",1309371900905
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309371902185
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309371908079
activated,editor,org.eclipse.emf.ecore.editor,2.6.0.v20100914-1218,"org.eclipse.emf.ecore.presentation.ReflectiveEditorID",1309371908110
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309371910176
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309372019073
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309372038334
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309372835264
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309372860528
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309373321370
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1309373624837
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309373788620
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309373879163
activated,view,org.eclipse.ui.views,3.5.1.M20110202-0800,"org.eclipse.ui.views.PropertySheet",1309373897382
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309373898371
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309373900768
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309373901672
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309373905178
activated,editor,org.eclipse.emf.ecore.editor,2.6.0.v20100914-1218,"org.eclipse.emf.ecore.presentation.ReflectiveEditorID",1309373911088
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309373916771
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309373922977
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309373928523
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309373931508
activated,view,org.eclipse.ui.views,3.5.1.M20110202-0800,"org.eclipse.ui.views.PropertySheet",1309373943610
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309373956951
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309373964730
activated,editor,org.eclipse.emf.ecore.editor,2.6.0.v20100914-1218,"org.eclipse.emf.ecore.presentation.ReflectiveEditorID",1309373964768
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309373967406
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309374048972
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309374087459
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309374102582
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309374112914
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309374134685
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309374141619
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309374142325
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1309374169999
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309374182160
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309374183064
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309374183443
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309374188673
activated,view,org.eclipse.ui.views,3.5.1.M20110202-0800,"org.eclipse.ui.views.PropertySheet",1309374200900
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309374210666
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309374214358
activated,editor,org.eclipse.emf.ecore.editor,2.6.0.v20100914-1218,"org.eclipse.emf.ecore.presentation.ReflectiveEditorID",1309374215621
activated,view,org.eclipse.ui.views,3.5.1.M20110202-0800,"org.eclipse.ui.views.PropertySheet",1309374238075
activated,editor,org.eclipse.emf.ecore.editor,2.6.0.v20100914-1218,"org.eclipse.emf.ecore.presentation.ReflectiveEditorID",1309374241414
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309374244049
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309374244850
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1309374244997
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309374246154
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309374256457
activated,view,org.eclipse.ui.views,3.5.1.M20110202-0800,"org.eclipse.ui.views.PropertySheet",1309374258649
activated,editor,org.eclipse.emf.ecore.editor,2.6.0.v20100914-1218,"org.eclipse.emf.ecore.presentation.ReflectiveEditorID",1309374261051
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309374261498
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309374264345
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309374266527
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309374268009
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309374280194
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309374283394
activated,view,org.eclipse.ui.views,3.5.1.M20110202-0800,"org.eclipse.ui.views.PropertySheet",1309374284490
activated,editor,org.eclipse.emf.ecore.editor,2.6.0.v20100914-1218,"org.eclipse.emf.ecore.presentation.ReflectiveEditorID",1309374290321
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309374291018
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309374304151
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309374341011
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309374362954
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1309374364750
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1309374365102
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1309374365384
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1309374365666
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1309374366087
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1309374366439
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1309374367072
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1309374367530
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1309374368372
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1309374368795
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1309374369182
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1309374369532
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1309374370138
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1309374370904
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309374386257
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309374389032
activated,view,org.eclipse.ui.views,3.5.1.M20110202-0800,"org.eclipse.ui.views.PropertySheet",1309374394363
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309374401597
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309374405820
activated,editor,org.eclipse.emf.ecore.editor,2.6.0.v20100914-1218,"org.eclipse.emf.ecore.presentation.ReflectiveEditorID",1309374406882
activated,view,org.eclipse.ui.views,3.5.1.M20110202-0800,"org.eclipse.ui.views.PropertySheet",1309374413740
activated,editor,org.eclipse.emf.ecore.editor,2.6.0.v20100914-1218,"org.eclipse.emf.ecore.presentation.ReflectiveEditorID",1309374418618
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309374430991
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309374432586
activated,view,org.eclipse.ui.views,3.5.1.M20110202-0800,"org.eclipse.ui.views.PropertySheet",1309374433482
activated,editor,org.eclipse.emf.ecore.editor,2.6.0.v20100914-1218,"org.eclipse.emf.ecore.presentation.ReflectiveEditorID",1309374438508
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309374440202
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309374444457
activated,view,org.eclipse.ui.views,3.5.1.M20110202-0800,"org.eclipse.ui.views.PropertySheet",1309374447395
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309374448384
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309374451218
activated,editor,org.eclipse.emf.ecore.editor,2.6.0.v20100914-1218,"org.eclipse.emf.ecore.presentation.ReflectiveEditorID",1309374451252
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309374451770
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309374454870
activated,view,org.eclipse.ui.views,3.5.1.M20110202-0800,"org.eclipse.ui.views.PropertySheet",1309374455745
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309374458160
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309374461593
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309374464832
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309374468810
activated,editor,org.eclipse.emf.ecore.editor,2.6.0.v20100914-1218,"org.eclipse.emf.ecore.presentation.ReflectiveEditorID",1309374468840
activated,view,org.eclipse.ui.views,3.5.1.M20110202-0800,"org.eclipse.ui.views.PropertySheet",1309374470107
activated,editor,org.eclipse.emf.ecore.editor,2.6.0.v20100914-1218,"org.eclipse.emf.ecore.presentation.ReflectiveEditorID",1309374486909
activated,view,org.eclipse.ui.views,3.5.1.M20110202-0800,"org.eclipse.ui.views.PropertySheet",1309374488202
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309374489576
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309374490593
activated,editor,org.eclipse.emf.ecore.editor,2.6.0.v20100914-1218,"org.eclipse.emf.ecore.presentation.ReflectiveEditorID",1309374491162
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309374492481
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309374492662
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1309374492671
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309374493122
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309374500474
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309374508079
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309374508262
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1309374508271
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309374509091
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309374514174
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309374515259
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309374516384
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1309374518423
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309374525865
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309374533992
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309374539816
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309374567730
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309374570125
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309374584611
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309374598201
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309374702580
activated,editor,org.eclipse.emf.ecore.editor,2.6.0.v20100914-1218,"org.eclipse.emf.ecore.presentation.ReflectiveEditorID",1309374716179
activated,view,org.eclipse.ui.views,3.5.1.M20110202-0800,"org.eclipse.ui.views.PropertySheet",1309374729158
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309374740533
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309374832203
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309374849745
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309374850691
activated,editor,org.eclipse.emf.ecore.editor,2.6.0.v20100914-1218,"org.eclipse.emf.ecore.presentation.ReflectiveEditorID",1309374851408
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309374852808
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309374852928
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1309374852937
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309374856252
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309374956947
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309374961477
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309375032643
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309375036315
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309375050686
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309375050705
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309375050778
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1309375053116
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309375058660
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309375063049
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309375065950
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309375108375
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309375110401
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309375111609
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309375121695
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309375238517
activated,editor,org.eclipse.emf.ecore.editor,2.6.0.v20100914-1218,"org.eclipse.emf.ecore.presentation.ReflectiveEditorID",1309375241580
activated,view,org.eclipse.ui.views,3.5.1.M20110202-0800,"org.eclipse.ui.views.PropertySheet",1309375404981
activated,editor,org.eclipse.emf.ecore.editor,2.6.0.v20100914-1218,"org.eclipse.emf.ecore.presentation.ReflectiveEditorID",1309375412051
activated,view,org.eclipse.ui.views,3.5.1.M20110202-0800,"org.eclipse.ui.views.PropertySheet",1309375434957
activated,editor,org.eclipse.emf.ecore.editor,2.6.0.v20100914-1218,"org.eclipse.emf.ecore.presentation.ReflectiveEditorID",1309375447725
activated,view,org.eclipse.ui.views,3.5.1.M20110202-0800,"org.eclipse.ui.views.PropertySheet",1309375495429
activated,editor,org.eclipse.emf.ecore.editor,2.6.0.v20100914-1218,"org.eclipse.emf.ecore.presentation.ReflectiveEditorID",1309375505895
activated,view,org.eclipse.ui.views,3.5.1.M20110202-0800,"org.eclipse.ui.views.PropertySheet",1309375511901
activated,editor,org.eclipse.emf.ecore.editor,2.6.0.v20100914-1218,"org.eclipse.emf.ecore.presentation.ReflectiveEditorID",1309375525104
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309375530430
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309375548394
activated,view,org.eclipse.ui.views,3.5.1.M20110202-0800,"org.eclipse.ui.views.PropertySheet",1309375552182
