what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309356698509
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309356721871
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309356723293
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309356726599
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309356736509
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309356744102
activated,editor,org.eclipse.gmf.map.edit,2.2.100.v20100309-2359,"org.eclipse.gmf.mappings.presentation.GMFMapEditorID",1309356749899
activated,view,org.eclipse.ui.views,3.5.1.M20110202-0800,"org.eclipse.ui.views.PropertySheet",1309356763065
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309356764373
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309356768950
activated,editor,org.eclipse.gmf.map.edit,2.2.100.v20100309-2359,"org.eclipse.gmf.mappings.presentation.GMFMapEditorID",1309356774552
activated,view,org.eclipse.ui.views,3.5.1.M20110202-0800,"org.eclipse.ui.views.PropertySheet",1309356801850
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309356803173
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309356806857
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309356810150
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309356829376
activated,editor,org.eclipse.gmf.map.edit,2.2.100.v20100309-2359,"org.eclipse.gmf.mappings.presentation.GMFMapEditorID",1309356829409
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1309356830435
activated,view,org.eclipse.ui.views,3.5.1.M20110202-0800,"org.eclipse.ui.views.PropertySheet",1309356839898
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309356841206
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309356845447
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309356847680
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309356880919
activated,editor,org.eclipse.gmf.map.edit,2.2.100.v20100309-2359,"org.eclipse.gmf.mappings.presentation.GMFMapEditorID",1309356883796
activated,view,org.eclipse.ui.views,3.5.1.M20110202-0800,"org.eclipse.ui.views.PropertySheet",1309356896537
activated,editor,org.eclipse.gmf.map.edit,2.2.100.v20100309-2359,"org.eclipse.gmf.mappings.presentation.GMFMapEditorID",1309356969004
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1309356974209
activated,view,org.eclipse.ui.views,3.5.1.M20110202-0800,"org.eclipse.ui.views.PropertySheet",1309357009186
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309357011493
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309357018635
activated,editor,org.eclipse.gmf.map.edit,2.2.100.v20100309-2359,"org.eclipse.gmf.mappings.presentation.GMFMapEditorID",1309357020636
activated,view,org.eclipse.ui.views,3.5.1.M20110202-0800,"org.eclipse.ui.views.PropertySheet",1309357022225
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309357023117
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309357026574
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309357031307
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309357031423
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1309357031436
activated,editor,org.eclipse.gmf.map.edit,2.2.100.v20100309-2359,"org.eclipse.gmf.mappings.presentation.GMFMapEditorID",1309357034116
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1309357038194
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309357057041
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309357073562
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309357087566
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309357104668
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309357119932
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309357128444
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309357128969
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309357132613
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309357134461
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309357297268
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309357297478
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309357297648
activated,editor,org.eclipse.emf.ecore.editor,2.6.0.v20100914-1218,"org.eclipse.emf.ecore.presentation.ReflectiveEditorID",1309357301169
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1309357317186
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309357335525
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309357335680
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1309357335695
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1309357336685
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309357338470
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309357341851
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309357344969
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309357358108
activated,editor,org.eclipse.gmf.map.edit,2.2.100.v20100309-2359,"org.eclipse.gmf.mappings.presentation.GMFMapEditorID",1309357359518
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309357362652
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309357364215
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309357366043
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309357555866
activated,view,org.eclipse.ui.views,3.5.1.M20110202-0800,"org.eclipse.ui.views.PropertySheet",1309358557974
activated,editor,org.eclipse.gmf.map.edit,2.2.100.v20100309-2359,"org.eclipse.gmf.mappings.presentation.GMFMapEditorID",1309358562870
activated,view,org.eclipse.ui.views,3.5.1.M20110202-0800,"org.eclipse.ui.views.PropertySheet",1309358564468
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309358565671
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309358568992
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309358573400
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309358580801
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309358583545
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309358583796
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1309358583810
activated,editor,org.eclipse.gmf.map.edit,2.2.100.v20100309-2359,"org.eclipse.gmf.mappings.presentation.GMFMapEditorID",1309358585703
activated,editor,org.eclipse.emf.ecore.editor,2.6.0.v20100914-1218,"org.eclipse.emf.ecore.presentation.ReflectiveEditorID",1309358599977
closed,editor,org.eclipse.gmf.map.edit,2.2.100.v20100309-2359,"org.eclipse.gmf.mappings.presentation.GMFMapEditorID",1309358600034
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1309358600781
opened,editor,org.eclipse.gmf.map.edit,2.2.100.v20100309-2359,"org.eclipse.gmf.mappings.presentation.GMFMapEditorID",1309358601963
activated,editor,org.eclipse.gmf.map.edit,2.2.100.v20100309-2359,"org.eclipse.gmf.mappings.presentation.GMFMapEditorID",1309358602005
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309358643389
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309358745706
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309358747986
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309358748102
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1309358748122
activated,view,org.eclipse.ui.views,3.5.1.M20110202-0800,"org.eclipse.ui.views.PropertySheet",1309358768749
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309358769222
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309358770784
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309358772752
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309358778000
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309358779519
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309358779658
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1309358779670
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1309358781724
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309358796576
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309358804789
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309358809652
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309358831485
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309358843124
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309358844262
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309358854398
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309359252686
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309359256181
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309360948365
activated,editor,org.eclipse.gmf.map.edit,2.2.100.v20100309-2359,"org.eclipse.gmf.mappings.presentation.GMFMapEditorID",1309361007275
activated,editor,org.eclipse.emf.ecore.editor,2.6.0.v20100914-1218,"org.eclipse.emf.ecore.presentation.ReflectiveEditorID",1309361014290
closed,editor,org.eclipse.gmf.map.edit,2.2.100.v20100309-2359,"org.eclipse.gmf.mappings.presentation.GMFMapEditorID",1309361014323
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1309361015681
opened,editor,org.eclipse.gmf.map.edit,2.2.100.v20100309-2359,"org.eclipse.gmf.mappings.presentation.GMFMapEditorID",1309361017055
activated,editor,org.eclipse.gmf.map.edit,2.2.100.v20100309-2359,"org.eclipse.gmf.mappings.presentation.GMFMapEditorID",1309361017116
activated,editor,org.eclipse.emf.ecore.editor,2.6.0.v20100914-1218,"org.eclipse.emf.ecore.presentation.ReflectiveEditorID",1309361039958
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1309361057958
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309361063885
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309361064058
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1309361064068
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1309361087581
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1309361100362
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1309361112188
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309361117371
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309361117481
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1309361117494
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1309361124587
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1309361134326
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1309361144908
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309361149525
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309361149624
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1309361149637
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1309361157683
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309361162470
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309361162573
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1309361162586
activated,view,org.eclipse.ui.views,3.5.1.M20110202-0800,"org.eclipse.ui.views.PropertySheet",1309361179077
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309361189572
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309361189664
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1309361189680
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1309361193404
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309361196420
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309361201552
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309361212027
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309361232968
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309361236702
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309361237876
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309361247443
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309361448715
activated,editor,org.eclipse.gmf.map.edit,2.2.100.v20100309-2359,"org.eclipse.gmf.mappings.presentation.GMFMapEditorID",1309361451336
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309361454401
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309361584392
activated,view,org.eclipse.ui.views,3.5.1.M20110202-0800,"org.eclipse.ui.views.PropertySheet",1309361594667
activated,editor,org.eclipse.gmf.map.edit,2.2.100.v20100309-2359,"org.eclipse.gmf.mappings.presentation.GMFMapEditorID",1309361596147
activated,view,org.eclipse.ui.views,3.5.1.M20110202-0800,"org.eclipse.ui.views.PropertySheet",1309361597970
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309361599119
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309361600521
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309361602431
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309361607633
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309361611979
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309361612238
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1309361612251
activated,editor,org.eclipse.gmf.map.edit,2.2.100.v20100309-2359,"org.eclipse.gmf.mappings.presentation.GMFMapEditorID",1309361613500
activated,editor,org.eclipse.emf.ecore.editor,2.6.0.v20100914-1218,"org.eclipse.emf.ecore.presentation.ReflectiveEditorID",1309361618755
closed,editor,org.eclipse.gmf.map.edit,2.2.100.v20100309-2359,"org.eclipse.gmf.mappings.presentation.GMFMapEditorID",1309361618807
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1309361619849
opened,editor,org.eclipse.gmf.map.edit,2.2.100.v20100309-2359,"org.eclipse.gmf.mappings.presentation.GMFMapEditorID",1309361620421
activated,editor,org.eclipse.gmf.map.edit,2.2.100.v20100309-2359,"org.eclipse.gmf.mappings.presentation.GMFMapEditorID",1309361620457
activated,view,org.eclipse.ui.views,3.5.1.M20110202-0800,"org.eclipse.ui.views.PropertySheet",1309362569395
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309362570550
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309362573569
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309362576287
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309362578601
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309362581211
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309362581329
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1309362581346
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309362601576
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309362602343
activated,editor,org.eclipse.gmf.map.edit,2.2.100.v20100309-2359,"org.eclipse.gmf.mappings.presentation.GMFMapEditorID",1309362604917
activated,view,org.eclipse.ui.views,3.5.1.M20110202-0800,"org.eclipse.ui.views.PropertySheet",1309362609387
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309362610543
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309362612706
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309362615431
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309362621824
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309362623932
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309362624000
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1309362624031
activated,editor,org.eclipse.gmf.map.edit,2.2.100.v20100309-2359,"org.eclipse.gmf.mappings.presentation.GMFMapEditorID",1309362625948
activated,view,org.eclipse.ui.views,3.5.1.M20110202-0800,"org.eclipse.ui.views.PropertySheet",1309362629668
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309362631023
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309362632064
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309362634208
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309362666313
activated,editor,org.eclipse.gmf.map.edit,2.2.100.v20100309-2359,"org.eclipse.gmf.mappings.presentation.GMFMapEditorID",1309362666337
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1309362667909
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309362668946
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309362669006
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1309362669040
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1309362674508
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309362677397
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309362683883
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309362693271
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309362871754
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309362874974
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309362876382
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309362888665
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309363418991
activated,editor,org.eclipse.gmf.map.edit,2.2.100.v20100309-2359,"org.eclipse.gmf.mappings.presentation.GMFMapEditorID",1309363452007
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309363466798
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309363837277
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309363862014
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309364630487
activated,view,org.eclipse.ui.views,3.5.1.M20110202-0800,"org.eclipse.ui.views.PropertySheet",1309364641936
activated,editor,org.eclipse.gmf.map.edit,2.2.100.v20100309-2359,"org.eclipse.gmf.mappings.presentation.GMFMapEditorID",1309364644255
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309364647887
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309364672395
activated,view,org.eclipse.ui.views,3.5.1.M20110202-0800,"org.eclipse.ui.views.PropertySheet",1309364676125
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309364678003
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309364693085
activated,editor,org.eclipse.gmf.map.edit,2.2.100.v20100309-2359,"org.eclipse.gmf.mappings.presentation.GMFMapEditorID",1309364693108
activated,view,org.eclipse.ui.views,3.5.1.M20110202-0800,"org.eclipse.ui.views.PropertySheet",1309364701653
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309364703507
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309364708893
activated,editor,org.eclipse.gmf.map.edit,2.2.100.v20100309-2359,"org.eclipse.gmf.mappings.presentation.GMFMapEditorID",1309364712184
activated,view,org.eclipse.ui.views,3.5.1.M20110202-0800,"org.eclipse.ui.views.PropertySheet",1309364714501
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309364715674
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309364717372
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309364720155
