what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1309352053341
opened,editor,org.eclipse.gmf.map.edit,2.2.100.v20100309-2359,"org.eclipse.gmf.mappings.presentation.GMFMapEditorID",1309352056519
activated,editor,org.eclipse.gmf.map.edit,2.2.100.v20100309-2359,"org.eclipse.gmf.mappings.presentation.GMFMapEditorID",1309352056560
activated,view,org.eclipse.ui.views,3.5.1.M20110202-0800,"org.eclipse.ui.views.PropertySheet",1309352086743
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309352088194
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309352095071
activated,editor,org.eclipse.gmf.map.edit,2.2.100.v20100309-2359,"org.eclipse.gmf.mappings.presentation.GMFMapEditorID",1309352097049
activated,editor,org.eclipse.gmf.tooldef.edit,2.0.100.v20090114-0940,"org.eclipse.gmf.tooldef.presentation.GMFToolEditorID",1309352097136
closed,editor,org.eclipse.gmf.map.edit,2.2.100.v20100309-2359,"org.eclipse.gmf.mappings.presentation.GMFMapEditorID",1309352097196
activated,view,org.eclipse.ui.views,3.5.1.M20110202-0800,"org.eclipse.ui.views.PropertySheet",1309352105542
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309352133481
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309352133542
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1309352133558
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1309352135956
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309352138624
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309352139815
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1309352139824
activated,view,org.eclipse.gmf.bridge.ui.dashboard,2.0.100.v20100226-2359,"org.eclipse.gmf.bridge.ui.dashboard.DashboardPart",1309352141467
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309352143402
opened,editor,org.eclipse.gmf.map.edit,2.2.100.v20100309-2359,"org.eclipse.gmf.mappings.presentation.GMFMapEditorID",1309352186296
activated,editor,org.eclipse.gmf.map.edit,2.2.100.v20100309-2359,"org.eclipse.gmf.mappings.presentation.GMFMapEditorID",1309352186369
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309352186443
activated,view,org.eclipse.gmf.bridge.ui.dashboard,2.0.100.v20100226-2359,"org.eclipse.gmf.bridge.ui.dashboard.DashboardPart",1309352201204
activated,view,org.eclipse.ui.views,3.5.1.M20110202-0800,"org.eclipse.ui.views.PropertySheet",1309352203332
activated,editor,org.eclipse.gmf.map.edit,2.2.100.v20100309-2359,"org.eclipse.gmf.mappings.presentation.GMFMapEditorID",1309352204796
activated,view,org.eclipse.ui.views,3.5.1.M20110202-0800,"org.eclipse.ui.views.PropertySheet",1309352214654
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309352215946
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309352219131
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309352221518
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309352221713
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1309352221723
activated,editor,org.eclipse.gmf.map.edit,2.2.100.v20100309-2359,"org.eclipse.gmf.mappings.presentation.GMFMapEditorID",1309352222616
activated,view,org.eclipse.ui.views,3.5.1.M20110202-0800,"org.eclipse.ui.views.PropertySheet",1309352224580
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309352225675
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309352227043
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309352228756
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309352229281
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1309352229296
activated,editor,org.eclipse.gmf.map.edit,2.2.100.v20100309-2359,"org.eclipse.gmf.mappings.presentation.GMFMapEditorID",1309352230231
activated,view,org.eclipse.ui.views,3.5.1.M20110202-0800,"org.eclipse.ui.views.PropertySheet",1309352232500
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309352233594
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309352238621
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309352240415
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309352240603
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1309352240615
activated,editor,org.eclipse.gmf.map.edit,2.2.100.v20100309-2359,"org.eclipse.gmf.mappings.presentation.GMFMapEditorID",1309352241495
activated,view,org.eclipse.ui.views,3.5.1.M20110202-0800,"org.eclipse.ui.views.PropertySheet",1309352243565
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309352244899
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309352247740
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309352248930
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309352249784
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309352251545
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309352251623
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1309352251635
activated,editor,org.eclipse.gmf.map.edit,2.2.100.v20100309-2359,"org.eclipse.gmf.mappings.presentation.GMFMapEditorID",1309352253607
activated,view,org.eclipse.ui.views,3.5.1.M20110202-0800,"org.eclipse.ui.views.PropertySheet",1309352255916
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309352257065
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309352258467
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309352260119
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309352260604
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1309352260618
activated,editor,org.eclipse.gmf.map.edit,2.2.100.v20100309-2359,"org.eclipse.gmf.mappings.presentation.GMFMapEditorID",1309352261691
activated,view,org.eclipse.ui.views,3.5.1.M20110202-0800,"org.eclipse.ui.views.PropertySheet",1309352264245
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309352265243
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309352266987
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309352268473
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309352268555
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1309352268570
activated,editor,org.eclipse.gmf.map.edit,2.2.100.v20100309-2359,"org.eclipse.gmf.mappings.presentation.GMFMapEditorID",1309352270655
activated,view,org.eclipse.ui.views,3.5.1.M20110202-0800,"org.eclipse.ui.views.PropertySheet",1309352272316
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309352273162
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309352274844
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309352276399
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309352276940
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1309352276956
activated,editor,org.eclipse.gmf.map.edit,2.2.100.v20100309-2359,"org.eclipse.gmf.mappings.presentation.GMFMapEditorID",1309352278849
activated,view,org.eclipse.ui.views,3.5.1.M20110202-0800,"org.eclipse.ui.views.PropertySheet",1309352282482
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309352283898
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309352285571
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309352286952
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309352287063
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1309352287075
activated,editor,org.eclipse.gmf.map.edit,2.2.100.v20100309-2359,"org.eclipse.gmf.mappings.presentation.GMFMapEditorID",1309352288647
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309352293922
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309352301562
activated,view,org.eclipse.gmf.bridge.ui.dashboard,2.0.100.v20100226-2359,"org.eclipse.gmf.bridge.ui.dashboard.DashboardPart",1309352302494
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1309352310326
executed,command,org.eclipse.pde.ui,3.6.1.v20110210_r362,"org.eclipse.pde.ui.runtimeWorkbenchShortcut.run",1309352313567
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309352315337
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309352373664
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309352373736
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309352373914
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309352386571
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309352405747
executed,command,org.eclipse.pde.ui,3.6.1.v20110210_r362,"org.eclipse.pde.ui.runtimeWorkbenchShortcut.run",1309352417785
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309352419610
opened,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1309352436036
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309352465714
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309352465722
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309352466083
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1309352468279
activated,view,org.eclipse.gmf.bridge.ui.dashboard,2.0.100.v20100226-2359,"org.eclipse.gmf.bridge.ui.dashboard.DashboardPart",1309352485857
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1309352492821
opened,editor,org.eclipse.gmf.codegen.edit,2.2.100.v20100309-2359,"org.eclipse.gmf.codegen.gmfgen.presentation.GMFGenEditorID",1309352493391
activated,editor,org.eclipse.gmf.codegen.edit,2.2.100.v20100309-2359,"org.eclipse.gmf.codegen.gmfgen.presentation.GMFGenEditorID",1309352493435
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309352517806
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309352526597
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1309352528678
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1309352536540
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1309352552823
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1309352552963
started,bundle,org.eclipse.jdt.junit,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.junit",1309352556212
activated,editor,org.eclipse.gmf.codegen.edit,2.2.100.v20100309-2359,"org.eclipse.gmf.codegen.gmfgen.presentation.GMFGenEditorID",1309352567680
closed,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1309352567696
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1309352568847
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309352581028
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309352584396
executed,command,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring.commands.deleteResources",1309352584410
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1309352584410
activated,editor,org.eclipse.gmf.codegen.edit,2.2.100.v20100309-2359,"org.eclipse.gmf.codegen.gmfgen.presentation.GMFGenEditorID",1309352586488
activated,editor,org.eclipse.gmf.map.edit,2.2.100.v20100309-2359,"org.eclipse.gmf.mappings.presentation.GMFMapEditorID",1309352586581
closed,editor,org.eclipse.gmf.codegen.edit,2.2.100.v20100309-2359,"org.eclipse.gmf.codegen.gmfgen.presentation.GMFGenEditorID",1309352586600
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1309352587303
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309352589585
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309352601503
executed,command,org.eclipse.pde.ui,3.6.1.v20110210_r362,"org.eclipse.pde.ui.runtimeWorkbenchShortcut.run",1309352609644
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309352610931
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309352741798
activated,view,org.eclipse.gmf.bridge.ui.dashboard,2.0.100.v20100226-2359,"org.eclipse.gmf.bridge.ui.dashboard.DashboardPart",1309352751468
activated,editor,org.eclipse.gmf.tooldef.edit,2.0.100.v20090114-0940,"org.eclipse.gmf.tooldef.presentation.GMFToolEditorID",1309352753452
activated,view,org.eclipse.gmf.bridge.ui.dashboard,2.0.100.v20100226-2359,"org.eclipse.gmf.bridge.ui.dashboard.DashboardPart",1309352765497
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309352766779
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309352770625
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309352795204
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309352802131
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1309352805180
activated,view,org.eclipse.gmf.bridge.ui.dashboard,2.0.100.v20100226-2359,"org.eclipse.gmf.bridge.ui.dashboard.DashboardPart",1309352807054
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1309352811648
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309352824170
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309352824297
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309352857369
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309352861843
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309352865408
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309352874220
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309352881248
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309353004474
activated,editor,org.eclipse.gmf.map.edit,2.2.100.v20100309-2359,"org.eclipse.gmf.mappings.presentation.GMFMapEditorID",1309353007178
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309353051340
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309353051979
activated,view,org.eclipse.gmf.bridge.ui.dashboard,2.0.100.v20100226-2359,"org.eclipse.gmf.bridge.ui.dashboard.DashboardPart",1309353105917
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309353107188
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309353111222
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1309353129670
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309353137815
closed,editor,org.eclipse.gmf.map.edit,2.2.100.v20100309-2359,"org.eclipse.gmf.mappings.presentation.GMFMapEditorID",1309353138415
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309353138534
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1309353138549
activated,view,org.eclipse.gmf.bridge.ui.dashboard,2.0.100.v20100226-2359,"org.eclipse.gmf.bridge.ui.dashboard.DashboardPart",1309353142686
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309353143064
opened,editor,org.eclipse.gmf.map.edit,2.2.100.v20100309-2359,"org.eclipse.gmf.mappings.presentation.GMFMapEditorID",1309353204066
activated,editor,org.eclipse.gmf.map.edit,2.2.100.v20100309-2359,"org.eclipse.gmf.mappings.presentation.GMFMapEditorID",1309353204137
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309353204212
activated,view,org.eclipse.ui.views,3.5.1.M20110202-0800,"org.eclipse.ui.views.PropertySheet",1309353217371
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309353221095
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309353225383
activated,editor,org.eclipse.gmf.map.edit,2.2.100.v20100309-2359,"org.eclipse.gmf.mappings.presentation.GMFMapEditorID",1309353228279
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309353237689
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309353248289
activated,view,org.eclipse.ui.views,3.5.1.M20110202-0800,"org.eclipse.ui.views.PropertySheet",1309353251644
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309353253830
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309353256969
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309353261721
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309353276297
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309353284071
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309353305400
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309353307903
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309353310825
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309353313000
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309353317288
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309353320175
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309353322144
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309353329607
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309353332724
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309353335255
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309353340288
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309353344382
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309353344455
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1309353344468
activated,editor,org.eclipse.gmf.map.edit,2.2.100.v20100309-2359,"org.eclipse.gmf.mappings.presentation.GMFMapEditorID",1309353345583
activated,view,org.eclipse.ui.views,3.5.1.M20110202-0800,"org.eclipse.ui.views.PropertySheet",1309353356572
activated,editor,org.eclipse.gmf.map.edit,2.2.100.v20100309-2359,"org.eclipse.gmf.mappings.presentation.GMFMapEditorID",1309353360511
activated,view,org.eclipse.ui.views,3.5.1.M20110202-0800,"org.eclipse.ui.views.PropertySheet",1309353362858
activated,editor,org.eclipse.gmf.map.edit,2.2.100.v20100309-2359,"org.eclipse.gmf.mappings.presentation.GMFMapEditorID",1309353367078
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1309353371084
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309353373414
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309353373496
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1309353373508
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1309353375450
activated,view,org.eclipse.gmf.bridge.ui.dashboard,2.0.100.v20100226-2359,"org.eclipse.gmf.bridge.ui.dashboard.DashboardPart",1309353376972
activated,editor,org.eclipse.gmf.map.edit,2.2.100.v20100309-2359,"org.eclipse.gmf.mappings.presentation.GMFMapEditorID",1309353379131
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309353385318
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309353397166
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1309353398921
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309353403008
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309353405994
executed,command,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring.commands.deleteResources",1309353406003
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1309353406003
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309353421631
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309353430505
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309353436064
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309353446355
activated,view,org.eclipse.gmf.bridge.ui.dashboard,2.0.100.v20100226-2359,"org.eclipse.gmf.bridge.ui.dashboard.DashboardPart",1309353446426
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1309353447003
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309353462255
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309353634482
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1309353668457
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309353673054
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309353674818
executed,command,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring.commands.deleteResources",1309353674830
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1309353674830
activated,editor,org.eclipse.gmf.map.edit,2.2.100.v20100309-2359,"org.eclipse.gmf.mappings.presentation.GMFMapEditorID",1309353689033
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1309353698856
activated,editor,org.eclipse.emf.codegen.ecore.ui,2.6.0.v20100914-1218,"org.eclipse.emf.codegen.ecore.genmodel.presentation.GenModelEditorID",1309353711159
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309353713640
